ASFIndex,DATE,TIME,E,N,KP,DEPTH,ALT,GYRO,PITCH,ROLL,CP,FG,DCC
00:15:03.878,03/05/2019,12:39:42,249044.58,947935.64,64.543,119.5,0.7,310.5,-3.3,-1.9,-1055,-6,3.113
00:15:04.878,03/05/2019,12:39:43,249044.85,947936.57,64.543,119.1,0.7,310.4,-5.8,-1.0,-1055,-3,3.893
00:15:05.878,03/05/2019,12:39:44,249044.81,947936.60,64.543,119.1,0.8,310.2,-6.3,-0.9,-1055,-3,3.881
00:15:06.878,03/05/2019,12:39:45,249044.86,947936.27,64.543,118.7,0.8,311.2,-6.5,-0.6,-1055,-3,3.713
00:15:07.878,03/05/2019,12:39:46,249044.84,947936.34,64.543,119.0,0.8,312.6,-6.1,-0.8,-1055,-3,3.749
00:15:08.878,03/05/2019,12:39:47,249044.09,947935.64,64.543,118.9,50.0,313.8,-5.9,-0.9,-1055,-3,2.727
00:15:09.878,03/05/2019,12:39:48,249044.07,947935.70,64.543,119.6,0.8,314.1,-5.8,-0.8,-1055,-3,2.741
00:15:10.878,03/05/2019,12:39:49,249044.08,947936.22,64.544,118.9,0.8,313.2,-6.3,-0.7,-1055,-3,3.074
00:15:11.878,03/05/2019,12:39:50,249044.45,947937.00,64.544,118.8,0.8,312.2,-6.5,-0.5,-1055,-3,3.846
00:15:12.878,03/05/2019,12:39:51,249044.41,947937.03,64.544,118.4,0.9,311.6,-6.4,-0.7,-1055,-3,3.828
00:15:13.878,03/05/2019,12:39:52,249044.19,947937.08,64.544,119.6,0.9,312.6,-6.1,-1.2,-1055,-3,3.687
00:15:14.878,03/05/2019,12:39:53,249044.16,947937.09,64.544,119.2,0.9,313.6,-6.1,-0.7,-1055,-3,3.673
00:15:15.878,03/05/2019,12:39:54,249043.63,947936.38,64.544,118.3,0.9,313.7,-6.3,-0.4,-1055,-3,2.820
00:15:16.878,03/05/2019,12:39:55,249043.61,947936.41,64.544,118.7,0.8,313.5,-6.1,-1.6,-1055,-3,2.818
00:15:17.878,03/05/2019,12:39:56,249043.42,947936.26,64.544,120.8,0.8,314.4,-6.0,-1.0,-1055,-3,2.579
00:15:18.878,03/05/2019,12:39:57,249043.47,947936.33,64.544,119.7,0.8,314.8,-6.2,-0.9,-1055,-3,2.655
00:15:19.878,03/05/2019,12:39:58,249044.21,947937.09,64.544,118.9,0.7,315.5,-6.3,-1.0,-1055,-6,3.709
00:15:20.878,03/05/2019,12:39:59,249044.18,947937.10,64.544,119.5,34.4,314.6,-5.4,-2.3,-1055,-3,3.697
00:15:21.878,03/05/2019,12:40:00,249044.43,947936.97,64.544,118.8,0.9,313.3,-3.4,-2.1,-1055,-3,3.806
00:15:22.878,03/05/2019,12:40:01,249043.84,947936.58,64.544,118.6,19.5,310.9,0.0,-2.6,-1055,-6,3.105
00:15:23.878,03/05/2019,12:40:02,249043.83,947936.61,64.544,118.2,21.3,310.2,1.5,-5.0,-1055,-3,3.118
00:15:24.878,03/05/2019,12:40:03,249044.16,947936.26,64.544,118.4,19.4,309.5,1.5,-6.4,-1055,-3,3.162
00:15:25.878,03/05/2019,12:40:04,249044.17,947936.29,64.544,118.7,21.3,309.6,1.7,-4.7,-1055,-3,3.185
00:15:26.878,03/05/2019,12:40:05,249044.31,947936.54,64.544,118.4,20.9,309.8,1.6,-2.3,-1055,-6,3.453
00:15:27.878,03/05/2019,12:40:06,249044.31,947936.56,64.544,118.8,20.7,309.4,1.9,-2.1,-1055,-6,3.462
00:15:28.878,03/05/2019,12:40:07,249044.16,947936.60,64.544,118.5,20.2,309.2,2.5,-3.9,-1055,-6,3.370
00:15:29.878,03/05/2019,12:40:08,249044.17,947936.65,64.544,118.8,20.4,309.1,2.4,-4.8,-1055,-6,3.409
00:15:30.878,03/05/2019,12:40:09,249044.30,947936.25,64.544,118.5,20.7,309.1,2.2,-4.3,-1055,-6,3.266
00:15:31.878,03/05/2019,12:40:10,249044.23,947936.12,64.543,118.7,21.1,309.1,2.2,-3.7,-1055,-6,3.130
00:15:32.878,03/05/2019,12:40:11,249044.21,947936.15,64.543,119.0,22.0,309.1,2.1,-3.6,-1055,-6,3.129
00:15:33.878,03/05/2019,12:40:12,249044.02,947936.47,64.544,118.5,22.7,309.1,2.1,-4.3,-1055,-6,3.182
00:15:34.878,03/05/2019,12:40:13,249044.02,947936.51,64.544,118.6,20.6,309.5,1.1,-4.3,-1055,-3,3.199
00:15:35.878,03/05/2019,12:40:14,249044.10,947936.47,64.544,119.2,30.9,309.9,1.3,-3.7,-1055,-3,3.242
00:15:36.878,03/05/2019,12:40:15,249044.13,947936.56,64.544,119.6,50.0,311.4,-1.2,-2.4,-1055,-3,3.321
00:15:37.878,03/05/2019,12:40:16,249044.20,947936.52,64.544,119.0,0.7,312.7,-4.4,-1.9,-1055,-3,3.354
00:15:38.878,03/05/2019,12:40:17,249044.22,947936.58,64.544,119.5,0.7,314.0,-7.1,-1.1,-1055,-3,3.400
00:15:39.878,03/05/2019,12:40:18,249044.33,947937.00,64.544,118.8,0.8,314.6,-7.3,-1.4,-1055,-3,3.751
00:15:40.878,03/05/2019,12:40:19,249044.28,947937.01,64.544,118.7,0.7,314.6,-6.0,-2.1,-1055,-3,3.713
00:15:41.878,03/05/2019,12:40:20,249043.86,947936.89,64.544,120.1,0.7,314.3,-5.1,-2.3,-1055,-3,3.308
00:15:42.878,03/05/2019,12:40:21,249043.50,947936.62,64.544,119.0,0.7,314.1,-5.0,-0.8,-1056,0,2.856
00:15:43.878,03/05/2019,12:40:22,249043.50,947936.67,64.544,119.0,0.7,314.2,-5.0,-1.7,-1056,-3,2.892
00:15:44.878,03/05/2019,12:40:23,249043.85,947936.87,64.544,119.6,31.9,315.5,-4.6,-2.4,-1056,-3,3.289
00:15:45.878,03/05/2019,12:40:24,249043.83,947936.93,64.544,118.5,28.1,315.5,-3.4,-2.6,-1055,-3,3.305
00:15:46.878,03/05/2019,12:40:25,249044.38,947937.25,64.544,118.8,24.9,313.8,-0.3,-2.6,-1055,-3,3.939
00:15:47.878,03/05/2019,12:40:26,249044.30,947937.27,64.544,118.8,19.5,312.4,1.7,-3.2,-1050,40,3.888
00:15:48.878,03/05/2019,12:40:27,249044.00,947936.84,64.544,118.5,21.0,312.2,1.6,-4.4,-1054,18,3.388
00:15:49.878,03/05/2019,12:40:28,249043.94,947936.88,64.544,118.6,19.1,312.0,1.6,-4.3,-1055,12,3.366
00:15:50.878,03/05/2019,12:40:29,249043.65,947936.27,64.544,119.0,18.0,312.0,1.5,-3.3,-1055,6,2.766
00:15:51.878,03/05/2019,12:40:30,249043.61,947936.33,64.544,119.1,22.1,311.8,2.1,-2.9,-1055,6,2.770
00:15:52.878,03/05/2019,12:40:31,249044.02,947936.79,64.544,118.4,21.4,311.7,1.9,-3.0,-1055,3,3.374
00:15:53.878,03/05/2019,12:40:32,249044.16,947936.93,64.544,118.5,21.6,311.7,1.9,-3.1,-1055,3,3.574
00:15:54.878,03/05/2019,12:40:33,249044.08,947936.94,64.544,118.9,21.4,311.7,1.7,-3.1,-1055,3,3.515
00:15:55.878,03/05/2019,12:40:34,249043.74,947936.50,64.544,118.5,20.3,311.7,1.8,-3.2,-1055,3,2.976
00:15:56.878,03/05/2019,12:40:35,249043.72,947936.57,64.544,118.5,20.4,311.7,1.6,-3.4,-1055,3,3.004
00:15:57.878,03/05/2019,12:40:36,249044.12,947936.22,64.544,119.1,21.9,311.7,1.8,-3.2,-1055,3,3.110
00:15:58.878,03/05/2019,12:40:37,249044.03,947936.29,64.544,118.4,21.7,311.7,1.7,-2.9,-1055,3,3.075
00:15:59.878,03/05/2019,12:40:38,249044.03,947937.08,64.544,118.6,20.4,311.7,1.7,-2.4,-1055,0,3.562
00:16:00.878,03/05/2019,12:40:39,249043.93,947937.12,64.544,118.5,21.2,311.7,1.6,-2.7,0,-1067,3.513
00:16:01.878,03/05/2019,12:40:40,249043.95,947937.01,64.544,118.4,21.2,311.7,1.7,-3.0,-1067,0,3.452
00:16:02.878,03/05/2019,12:40:41,249043.89,947937.04,64.544,118.9,20.4,311.7,1.7,-3.1,-1067,0,3.425
00:16:03.878,03/05/2019,12:40:42,249044.00,947936.15,64.544,118.4,22.9,311.7,1.9,-3.1,-1067,0,2.966
00:16:04.878,03/05/2019,12:40:43,249044.12,947936.32,64.544,118.7,20.5,311.7,1.8,-2.9,-1067,0,3.166
00:16:05.878,03/05/2019,12:40:44,249044.05,947936.40,64.544,118.9,21.5,311.7,1.8,-2.9,-1067,0,3.159
00:16:06.878,03/05/2019,12:40:45,249044.19,947937.27,64.544,118.4,21.7,311.7,1.7,-2.4,-1067,-3,3.803
00:16:07.878,03/05/2019,12:40:46,249044.15,947937.28,64.544,118.9,20.2,311.8,1.4,-2.1,-1067,-3,3.778
00:16:08.878,03/05/2019,12:40:47,249044.50,947936.92,64.544,118.5,22.1,311.8,1.4,-2.2,-1067,-3,3.832
00:16:09.878,03/05/2019,12:40:48,249044.45,947936.96,64.544,119.3,21.1,311.8,1.5,-3.1,-1067,-3,3.814
00:16:10.878,03/05/2019,12:40:49,249044.22,947936.07,64.543,119.0,18.8,312.7,-0.5,-3.4,-1068,-3,3.089
00:16:11.878,03/05/2019,12:40:50,249044.20,947936.20,64.544,119.2,0.9,315.5,-3.2,-1.8,-1068,-3,3.151
00:16:12.878,03/05/2019,12:40:51,249043.44,947936.93,64.545,119.0,0.7,317.7,-5.5,-0.2,-1067,-3,3.003
00:16:13.878,03/05/2019,12:40:52,249043.91,947938.02,64.545,120.7,0.8,317.6,-6.8,-0.8,-1067,-3,4.041
00:16:14.878,03/05/2019,12:40:53,249043.89,947938.03,64.545,118.7,0.9,316.5,-6.9,-0.9,-1068,-3,4.034
00:16:15.878,03/05/2019,12:40:54,249044.19,947937.79,64.545,119.0,0.9,317.1,-6.1,0.0,-1068,-3,4.124
00:16:16.878,03/05/2019,12:40:55,249044.10,947937.80,64.545,118.8,0.9,317.5,-5.5,-0.8,-1068,-3,4.063
00:16:17.878,03/05/2019,12:40:56,249042.43,947937.77,64.546,119.9,1.0,317.7,-5.4,-1.6,-1068,-3,2.724
00:16:18.878,03/05/2019,12:40:57,249042.41,947937.80,64.546,118.9,1.1,317.9,-5.7,-1.3,-1067,-3,2.733
00:16:19.878,03/05/2019,12:40:58,249042.35,947938.10,64.546,119.6,1.1,317.8,-5.6,-1.3,-1067,-3,2.863
00:16:20.878,03/05/2019,12:40:59,249042.35,947938.16,64.546,118.8,1.1,317.7,-5.5,-1.5,-1067,-3,2.898
00:16:21.878,03/05/2019,12:41:00,249043.25,947939.26,64.547,118.7,1.1,317.5,-5.7,-1.1,-1067,-3,4.290
00:16:22.878,03/05/2019,12:41:01,249043.19,947939.28,64.547,118.9,1.1,317.0,-5.7,-1.9,-1067,-3,4.250
00:16:23.878,03/05/2019,12:41:02,249042.16,947939.39,64.547,118.5,1.1,316.7,-5.7,-1.7,-1067,-3,3.507
00:16:24.878,03/05/2019,12:41:03,249041.49,947938.88,64.547,118.4,1.1,316.3,-5.8,-1.5,-1067,-3,2.667
00:16:25.878,03/05/2019,12:41:04,249041.48,947938.91,64.547,118.6,1.2,316.1,-6.0,-1.8,-1067,-3,2.674
00:16:26.878,03/05/2019,12:41:05,249042.09,947939.93,64.548,118.7,1.1,316.2,-5.9,-2.0,-1067,-3,3.781
00:16:27.878,03/05/2019,12:41:06,249042.04,947940.01,64.548,119.4,1.1,316.7,-5.7,-1.7,-1067,-3,3.794
00:16:28.878,03/05/2019,12:41:07,249041.72,947940.95,64.549,118.9,1.1,316.6,-5.4,-1.9,-1067,-3,4.115
00:16:29.878,03/05/2019,12:41:08,249041.64,947940.97,64.549,118.3,1.1,316.5,-5.4,-1.6,-1067,-3,4.062
00:16:30.878,03/05/2019,12:41:09,249040.95,947940.42,64.549,118.4,1.1,316.3,-5.6,-1.4,-1067,-3,3.185
00:16:31.878,03/05/2019,12:41:10,249040.92,947940.49,64.549,118.4,1.1,316.1,-5.7,-1.2,-1067,-3,3.210
00:16:32.878,03/05/2019,12:41:11,249040.78,947940.34,64.549,118.2,1.1,316.1,-5.9,-1.1,-1067,-3,2.999
00:16:33.878,03/05/2019,12:41:12,249040.73,947940.45,64.549,117.9,1.1,316.4,-5.8,-1.2,-1067,-3,3.029
00:16:34.878,03/05/2019,12:41:13,249040.79,947941.70,64.550,118.3,1.1,316.4,-5.5,-1.5,-1067,-3,3.849
00:16:35.878,03/05/2019,12:41:14,249040.55,947941.96,64.550,118.5,1.1,316.2,-5.4,-1.5,-1067,-3,3.820
00:16:36.878,03/05/2019,12:41:15,249040.47,947942.05,64.550,118.2,1.1,316.0,-5.7,-1.8,-1068,-3,3.814
00:16:37.878,03/05/2019,12:41:16,249040.00,947941.91,64.551,118.5,1.1,315.7,-5.4,-2.0,-1068,-3,3.350
00:16:38.878,03/05/2019,12:41:17,249039.93,947942.00,64.551,118.3,1.1,315.5,-5.4,-1.5,-1067,-3,3.346
00:16:39.878,03/05/2019,12:41:18,249040.00,947942.44,64.551,118.1,1.2,315.4,-5.7,-1.7,-1067,-3,3.675
00:16:40.878,03/05/2019,12:41:19,249039.93,947942.55,64.551,118.5,1.1,315.3,-6.0,-2.1,-1067,-3,3.692
00:16:41.878,03/05/2019,12:41:20,249039.94,947943.18,64.552,118.2,1.2,315.3,-6.2,-1.8,-1067,-3,4.085
00:16:42.878,03/05/2019,12:41:21,249039.86,947943.29,64.552,118.1,1.1,315.4,-5.7,-2.4,-1067,-3,4.094
00:16:43.878,03/05/2019,12:41:22,249039.54,947943.63,64.552,118.2,1.2,315.8,-5.4,-1.7,-1067,-3,4.048
00:16:44.878,03/05/2019,12:41:23,249039.45,947943.74,64.552,118.3,1.2,315.8,-5.7,-1.0,-1067,-3,4.042
00:16:45.878,03/05/2019,12:41:24,249039.07,947943.51,64.552,118.1,1.2,315.5,-6.1,-1.6,-1067,-3,3.595
00:16:46.878,03/05/2019,12:41:25,249038.80,947943.84,64.553,118.1,1.2,315.4,-6.3,-1.4,-1067,-3,3.592
00:16:47.878,03/05/2019,12:41:26,249038.73,947943.98,64.553,117.9,1.2,315.5,-6.3,-0.7,-1067,-3,3.624
00:16:48.878,03/05/2019,12:41:27,249038.71,947944.36,64.553,117.9,1.3,315.7,-6.1,-1.1,-1067,-3,3.835
00:16:49.878,03/05/2019,12:41:28,249038.62,947944.46,64.553,118.0,1.2,315.7,-6.0,-1.3,-1067,-3,3.834
00:16:50.878,03/05/2019,12:41:29,249038.77,947944.54,64.553,118.4,1.2,315.7,-6.0,-1.0,-1068,-3,4.000
00:16:51.878,03/05/2019,12:41:30,249038.64,947944.65,64.554,118.1,50.0,315.7,-6.1,-1.3,-1068,-3,3.958
00:16:52.878,03/05/2019,12:41:31,249037.69,947944.78,64.554,118.1,50.0,315.4,-6.0,-1.5,-1067,-3,3.295
00:16:53.878,03/05/2019,12:41:32,249037.61,947944.89,64.554,118.2,1.1,315.2,-6.0,-0.9,-1068,-3,3.295
00:16:54.878,03/05/2019,12:41:33,249037.33,947944.82,64.555,118.0,1.1,315.8,-6.1,-0.6,-1068,-3,3.029
00:16:55.878,03/05/2019,12:41:34,249037.28,947944.93,64.555,118.5,1.1,316.0,-5.9,-0.9,-1068,-3,3.063
00:16:56.878,03/05/2019,12:41:35,249037.81,947945.60,64.555,118.5,1.1,315.8,-5.7,-0.4,-1067,-3,3.892
00:16:57.878,03/05/2019,12:41:36,249037.68,947946.70,64.556,118.0,1.1,315.4,-6.0,0.0,-1067,-3,4.461
00:16:58.878,03/05/2019,12:41:37,249037.52,947946.78,64.556,118.3,1.1,315.2,-5.9,-0.6,-1067,-3,4.389
00:16:59.878,03/05/2019,12:41:38,249036.49,947946.05,64.556,118.5,1.1,315.5,-5.7,-0.8,-1067,-3,3.131
00:17:00.878,03/05/2019,12:41:39,249036.38,947946.19,64.556,118.2,1.1,315.9,-5.2,-0.5,-1067,-3,3.129
00:17:01.878,03/05/2019,12:41:40,249036.20,947945.98,64.556,118.2,1.1,315.9,-5.0,-0.6,-1067,-3,2.858
00:17:02.878,03/05/2019,12:41:41,249036.12,947946.20,64.556,118.0,1.0,315.7,-5.0,-0.8,-1067,-3,2.928
00:17:03.878,03/05/2019,12:41:42,249036.63,947947.54,64.557,118.1,1.0,315.4,-5.1,-0.7,-1067,-3,4.153
00:17:04.878,03/05/2019,12:41:43,249036.47,947947.68,64.557,118.2,50.0,315.6,-5.3,-0.7,-1067,-3,4.110
00:17:05.878,03/05/2019,12:41:44,249036.49,947948.29,64.558,118.2,1.0,315.9,-5.1,-0.7,-1067,-3,4.507
00:17:06.878,03/05/2019,12:41:45,249035.44,947947.19,64.558,118.3,1.1,315.9,-5.0,-1.2,-1067,-3,3.004
00:17:07.878,03/05/2019,12:41:46,249035.26,947947.36,64.558,118.4,1.1,315.7,-5.2,-1.1,-1067,-3,2.959
00:17:08.878,03/05/2019,12:41:47,249034.56,947947.10,64.558,118.4,1.0,315.4,-5.4,-0.6,-1067,-3,2.253
00:17:09.878,03/05/2019,12:41:48,249034.43,947947.30,64.558,118.1,1.0,315.3,-5.4,-0.7,-1067,-3,2.273
00:17:10.878,03/05/2019,12:41:49,249035.03,947948.83,64.559,118.4,50.0,315.3,-5.1,-1.2,-1067,-3,3.683
00:17:11.878,03/05/2019,12:41:50,249034.93,947949.01,64.559,118.1,1.1,315.5,-5.1,-0.8,-1067,-3,3.718
00:17:12.878,03/05/2019,12:41:51,249035.93,947949.61,64.559,118.4,1.1,315.4,-5.1,-0.8,-1067,-3,4.875
00:17:13.878,03/05/2019,12:41:52,249035.74,947949.73,64.559,118.2,1.1,315.4,-5.2,-1.1,-1067,-3,4.803
00:17:14.878,03/05/2019,12:41:53,249034.54,947949.09,64.560,118.5,1.0,315.7,-5.4,-0.9,-1067,-3,3.462
00:17:15.878,03/05/2019,12:41:54,249034.39,947949.22,64.560,118.2,1.1,316.0,-5.2,-0.7,-1067,-3,3.419
00:17:16.878,03/05/2019,12:41:55,249033.39,947948.80,64.560,118.5,1.1,316.0,-5.2,-0.9,-1067,-3,2.367
00:17:17.878,03/05/2019,12:41:56,249034.38,947949.66,64.560,118.4,1.2,315.8,-5.2,-0.8,-1067,-3,3.683
00:17:18.878,03/05/2019,12:41:57,249034.28,947949.83,64.560,118.1,1.2,315.6,-5.4,-0.5,-1067,-3,3.706
00:17:19.878,03/05/2019,12:41:58,249034.48,947951.00,64.561,118.2,1.3,315.5,-5.4,-0.8,-1067,-3,4.585
00:17:20.878,03/05/2019,12:41:59,249034.32,947951.13,64.561,118.2,1.3,315.5,-5.5,-1.4,-1067,-3,4.538
00:17:21.878,03/05/2019,12:42:00,249033.23,947950.55,64.562,118.0,1.3,315.8,-5.3,-1.1,-1067,-3,3.327
00:17:22.878,03/05/2019,12:42:01,249033.08,947950.69,64.562,118.1,1.3,316.0,-5.1,-0.9,-1067,-3,3.291
00:17:23.878,03/05/2019,12:42:02,249032.62,947950.39,64.562,117.8,49.2,316.0,-4.8,-1.4,-1067,-3,2.742
00:17:24.878,03/05/2019,12:42:03,249032.49,947950.57,64.562,118.1,1.4,315.9,-4.9,-1.3,-1067,-3,2.747
00:17:25.878,03/05/2019,12:42:04,249032.84,947951.49,64.563,118.3,1.4,315.8,-4.9,-1.1,-1067,-3,3.595
00:17:26.878,03/05/2019,12:42:05,249032.70,947951.68,64.563,117.7,1.4,315.7,-4.9,-1.3,-1067,-3,3.600
00:17:27.878,03/05/2019,12:42:06,249032.73,947952.35,64.563,117.9,1.4,315.5,-4.7,-2.1,-1067,-3,4.029
00:17:28.878,03/05/2019,12:42:07,249032.22,947952.09,64.563,118.1,1.3,315.7,-4.6,-1.7,-1067,-3,3.474
00:17:29.878,03/05/2019,12:42:08,249032.06,947952.25,64.564,118.1,1.4,315.9,-4.7,-1.0,-1067,-3,3.445
00:17:30.878,03/05/2019,12:42:09,249031.77,947952.16,64.564,118.1,1.3,316.0,-4.7,-1.3,-1067,-3,3.160
00:17:31.878,03/05/2019,12:42:10,249031.61,947952.36,64.564,118.1,1.4,316.0,-4.8,-1.7,-1067,-3,3.157
00:17:32.878,03/05/2019,12:42:11,249031.45,947952.53,64.564,117.8,1.3,315.9,-4.6,-1.4,-1067,-3,3.136
00:17:33.878,03/05/2019,12:42:12,249031.31,947952.72,64.564,118.1,50.0,315.6,-4.7,-1.0,-1067,-3,3.142
00:17:34.878,03/05/2019,12:42:13,249031.18,947953.42,64.565,118.3,1.3,315.6,-4.9,-1.4,-1067,-3,3.473
00:17:35.878,03/05/2019,12:42:14,249031.04,947953.63,64.565,118.2,1.3,315.4,-4.8,-1.5,-1067,-3,3.491
00:17:36.878,03/05/2019,12:42:15,249031.03,947953.88,64.566,118.1,1.2,315.5,-4.8,-1.0,-1067,-3,3.639
00:17:37.878,03/05/2019,12:42:16,249030.85,947954.05,64.566,118.0,1.2,315.7,-5.1,-1.1,-1067,-3,3.593
00:17:38.878,03/05/2019,12:42:17,249030.39,947953.87,64.566,118.2,1.2,315.8,-5.2,-1.3,-1067,-3,3.125
00:17:39.878,03/05/2019,12:42:18,249030.03,947954.08,64.566,118.1,1.2,316.0,-5.3,-1.4,-1067,-3,2.970
00:17:40.878,03/05/2019,12:42:19,249029.89,947954.28,64.567,117.7,1.2,316.0,-5.1,-1.2,-1067,-3,2.977
00:17:41.878,03/05/2019,12:42:20,249029.97,947954.51,64.567,118.1,1.2,315.9,-5.2,-1.2,-1067,-3,3.187
00:17:42.878,03/05/2019,12:42:21,249029.84,947954.75,64.567,118.3,1.2,315.7,-5.4,-1.5,-1067,-3,3.235
00:17:43.878,03/05/2019,12:42:22,249030.17,947955.07,64.567,118.1,1.2,315.5,-5.5,-1.4,-1067,-3,3.690
00:17:44.878,03/05/2019,12:42:23,249030.00,947955.32,64.567,118.3,1.1,315.6,-5.4,-1.1,-1067,-3,3.707
00:17:45.878,03/05/2019,12:42:24,249029.55,947955.80,64.568,118.1,1.2,315.7,-5.5,-1.3,-1067,-3,3.649
00:17:46.878,03/05/2019,12:42:25,249029.38,947956.02,64.568,118.2,1.2,315.9,-5.4,-1.5,-1067,-3,3.644
00:17:47.878,03/05/2019,12:42:26,249028.85,947955.95,64.569,118.0,1.2,315.9,-5.1,-1.4,-1067,-3,3.187
00:17:48.878,03/05/2019,12:42:27,249028.69,947956.16,64.569,118.1,1.2,315.6,-5.1,-1.2,-1067,-3,3.191
00:17:49.878,03/05/2019,12:42:28,249028.90,947956.40,64.569,118.1,1.1,315.3,-5.5,-1.3,-1067,-3,3.499
00:17:50.878,03/05/2019,12:42:29,249029.08,947956.62,64.569,118.1,1.1,315.3,-5.5,-1.4,-1067,-3,3.781
00:17:51.878,03/05/2019,12:42:30,249028.90,947956.86,64.569,118.2,1.1,315.5,-5.4,-1.4,-1067,-3,3.790
00:17:52.878,03/05/2019,12:42:31,249028.56,947956.93,64.570,118.1,1.1,315.8,-5.2,-1.3,-1067,-3,3.566
00:17:53.878,03/05/2019,12:42:32,249028.38,947957.15,64.570,117.9,1.1,316.1,-5.0,-1.4,-1067,-3,3.555
00:17:54.878,03/05/2019,12:42:33,249027.93,947956.91,64.570,118.2,1.1,316.1,-5.1,-1.1,-1067,-3,3.050
00:17:55.878,03/05/2019,12:42:34,249027.78,947957.20,64.570,118.4,1.1,316.0,-5.1,-1.0,-1067,-3,3.108
00:17:56.878,03/05/2019,12:42:35,249027.66,947957.48,64.570,118.4,1.1,315.6,-5.3,-1.2,-1067,-3,3.192
00:17:57.878,03/05/2019,12:42:36,249027.51,947957.74,64.571,117.8,1.2,315.4,-5.5,-1.0,-1067,-3,3.230
00:17:58.878,03/05/2019,12:42:37,249028.11,947958.44,64.571,118.4,1.2,315.4,-5.6,-0.9,-1067,-3,4.130
00:17:59.878,03/05/2019,12:42:38,249027.91,947958.70,64.571,118.4,1.2,315.7,-5.6,-1.3,-1067,-3,4.136
00:18:00.878,03/05/2019,12:42:39,249027.49,947959.05,64.572,118.7,1.3,316.2,-5.5,-1.8,-1067,-3,4.019
00:18:01.878,03/05/2019,12:42:40,249026.73,947958.55,64.572,118.0,1.3,316.3,-5.2,-1.6,-1067,-3,3.110
00:18:02.878,03/05/2019,12:42:41,249026.55,947958.80,64.572,117.9,1.3,316.0,-5.2,-1.3,-1067,-3,3.126
00:18:03.878,03/05/2019,12:42:42,249026.56,947958.80,64.572,118.1,1.3,315.6,-5.4,-1.3,-1067,-3,3.132
00:18:04.878,03/05/2019,12:42:43,249026.39,947959.08,64.573,118.0,1.3,315.3,-5.6,-1.2,-1067,-3,3.168
00:18:05.878,03/05/2019,12:42:44,249026.46,947959.62,64.573,117.6,1.3,315.5,-5.4,-1.1,-1068,-3,3.559
00:18:06.878,03/05/2019,12:42:45,249026.31,947959.91,64.573,118.0,1.3,315.9,-5.3,-1.3,-1068,-3,3.614
00:18:07.878,03/05/2019,12:42:46,249026.19,947960.32,64.574,117.9,50.0,316.1,-4.9,-1.2,-1068,-3,3.781
00:18:08.878,03/05/2019,12:42:47,249026.05,947960.55,64.574,117.9,1.2,316.2,-5.1,-1.0,-1068,-6,3.803
00:18:09.878,03/05/2019,12:42:48,249026.00,947960.19,64.574,118.2,1.2,315.9,-5.3,-1.0,-1068,-6,3.553
00:18:10.878,03/05/2019,12:42:49,249025.50,947960.19,64.574,117.9,1.2,315.7,-5.5,-0.9,-1068,-6,3.154
00:18:11.878,03/05/2019,12:42:50,249025.34,947960.45,64.574,118.4,1.2,315.6,-5.5,-0.9,-1068,-6,3.190
00:18:12.878,03/05/2019,12:42:51,249025.31,947961.13,64.575,118.3,1.1,315.2,-5.5,-1.1,-1068,-3,3.582
00:18:13.878,03/05/2019,12:42:52,249025.19,947961.35,64.575,118.4,1.1,314.8,-5.7,-1.1,-1067,-3,3.619
00:18:14.878,03/05/2019,12:42:53,249025.66,947961.40,64.575,118.6,1.1,312.9,-5.8,-0.5,-1067,-3,4.021
00:18:15.878,03/05/2019,12:42:54,249025.47,947961.58,64.575,118.1,1.1,311.2,-5.8,-0.4,-1067,-3,3.982
00:18:16.878,03/05/2019,12:42:55,249024.51,947961.24,64.575,118.0,1.1,310.3,-6.0,-0.5,-1067,-3,3.022
00:18:17.878,03/05/2019,12:42:56,249024.37,947961.46,64.576,118.6,1.1,310.6,-6.1,-0.3,-1067,-3,3.043
00:18:18.878,03/05/2019,12:42:57,249023.67,947961.37,64.576,118.2,1.2,311.6,-6.1,-0.3,-1067,-3,2.436
00:18:19.878,03/05/2019,12:42:58,249023.62,947961.63,64.576,118.3,1.2,312.3,-6.0,-0.6,-1067,-3,2.551
00:18:20.878,03/05/2019,12:42:59,249024.21,947962.39,64.576,117.8,1.2,312.9,-6.0,-0.8,-1067,-3,3.492
00:18:21.878,03/05/2019,12:43:00,249024.47,947963.28,64.577,118.0,1.2,313.0,-5.9,-0.7,-1067,-3,4.240
00:18:22.878,03/05/2019,12:43:01,249024.30,947963.46,64.577,118.2,1.3,312.8,-5.8,-1.1,-1067,-3,4.217
00:18:23.878,03/05/2019,12:43:02,249023.16,947963.27,64.578,117.7,1.3,312.5,-5.8,-1.0,-1067,-3,3.194
00:18:24.878,03/05/2019,12:43:03,249023.02,947963.43,64.578,118.1,1.3,312.1,-6.0,-0.9,-1067,-3,3.184
00:18:25.878,03/05/2019,12:43:04,249022.66,947962.75,64.578,118.0,1.3,312.1,-6.3,-0.9,-1067,-3,2.487
00:18:26.878,03/05/2019,12:43:05,249022.57,947962.95,64.578,118.2,1.2,312.2,-6.2,-0.9,-1067,-3,2.532
00:18:27.878,03/05/2019,12:43:06,249022.93,947963.53,64.578,117.9,1.2,312.2,-6.0,-1.1,-1067,-3,3.175
